Id,Prediction
452,3269017.3724721107
453,3269017.3724721107
454,8886110.520507872
455,3269017.3724721107
456,1202604.2841647768
457,8886110.520507872
458,1202604.2841647768
459,3269017.3724721107
460,3269017.3724721107
461,3269017.3724721107
462,3269017.3724721107
463,3269017.3724721107
464,8886110.520507872
465,3269017.3724721107
466,3269017.3724721107
467,3269017.3724721107
468,8886110.520507872
469,8886110.520507872
470,8886110.520507872
471,1202604.2841647768
472,8886110.520507872
473,8886110.520507872
474,3269017.3724721107
475,3269017.3724721107
476,3269017.3724721107
477,8886110.520507872
478,8886110.520507872
479,8886110.520507872
480,3269017.3724721107
481,8886110.520507872
482,8886110.520507872
483,3269017.3724721107
484,8886110.520507872
485,8886110.520507872
486,8886110.520507872
487,8886110.520507872
488,3269017.3724721107
489,8886110.520507872
490,8886110.520507872
491,8886110.520507872
492,8886110.520507872
493,3269017.3724721107
494,8886110.520507872
495,8886110.520507872
496,8886110.520507872
497,8886110.520507872
498,3269017.3724721107
499,8886110.520507872
500,3269017.3724721107
501,8886110.520507872
502,8886110.520507872
503,8886110.520507872
504,8886110.520507872
505,3269017.3724721107
506,3269017.3724721107
507,8886110.520507872
508,8886110.520507872
509,8886110.520507872
510,8886110.520507872
511,8886110.520507872
512,3269017.3724721107
513,3269017.3724721107
514,8886110.520507872
515,8886110.520507872
516,3269017.3724721107
517,3269017.3724721107
518,3269017.3724721107
519,8886110.520507872
520,8886110.520507872
521,8886110.520507872
522,3269017.3724721107
523,8886110.520507872
524,3269017.3724721107
525,3269017.3724721107
526,8886110.520507872
527,3269017.3724721107
528,8886110.520507872
529,8886110.520507872
530,3269017.3724721107
531,8886110.520507872
532,8886110.520507872
533,8886110.520507872
534,3269017.3724721107
535,8886110.520507872
536,8886110.520507872
537,3269017.3724721107
538,8886110.520507872
539,8886110.520507872
540,3269017.3724721107
541,3269017.3724721107
542,8886110.520507872
543,8886110.520507872
544,3269017.3724721107
545,8886110.520507872
546,8886110.520507872
547,8886110.520507872
548,8886110.520507872
549,8886110.520507872
550,8886110.520507872
551,8886110.520507872
552,8886110.520507872
553,3269017.3724721107
554,8886110.520507872
555,8886110.520507872
556,8886110.520507872
557,8886110.520507872
558,8886110.520507872
559,3269017.3724721107
560,8886110.520507872
561,8886110.520507872
562,8886110.520507872
563,8886110.520507872
564,8886110.520507872
565,8886110.520507872
566,8886110.520507872
567,8886110.520507872
568,8886110.520507872
569,8886110.520507872
570,8886110.520507872
571,8886110.520507872
572,8886110.520507872
573,8886110.520507872
574,8886110.520507872
575,3269017.3724721107
576,8886110.520507872
577,8886110.520507872
578,8886110.520507872
579,8886110.520507872
580,8886110.520507872
581,3269017.3724721107
582,3269017.3724721107
583,8886110.520507872
584,3269017.3724721107
585,3269017.3724721107
586,8886110.520507872
587,8886110.520507872
588,3269017.3724721107
589,8886110.520507872
590,8886110.520507872
591,8886110.520507872
592,8886110.520507872
593,8886110.520507872
594,8886110.520507872
595,8886110.520507872
596,8886110.520507872
597,8886110.520507872
598,3269017.3724721107
599,8886110.520507872
600,8886110.520507872
601,8886110.520507872
602,8886110.520507872
603,8886110.520507872
604,8886110.520507872
605,8886110.520507872
606,8886110.520507872
607,8886110.520507872
608,8886110.520507872
609,8886110.520507872
610,8886110.520507872
611,8886110.520507872
612,3269017.3724721107
613,8886110.520507872
614,8886110.520507872
615,8886110.520507872
616,8886110.520507872
617,8886110.520507872
618,8886110.520507872
619,8886110.520507872
620,8886110.520507872
621,8886110.520507872
622,8886110.520507872
623,8886110.520507872
624,8886110.520507872
625,8886110.520507872
626,8886110.520507872
627,8886110.520507872
628,8886110.520507872
629,8886110.520507872
630,8886110.520507872
631,8886110.520507872
632,8886110.520507872
633,8886110.520507872
634,8886110.520507872
635,8886110.520507872
636,8886110.520507872
637,8886110.520507872
638,8886110.520507872
639,8886110.520507872
640,1202604.2841647768
641,8886110.520507872
642,3269017.3724721107
643,3269017.3724721107
644,8886110.520507872
645,8886110.520507872
646,8886110.520507872
647,8886110.520507872
648,8886110.520507872
649,8886110.520507872
650,8886110.520507872
651,8886110.520507872
652,8886110.520507872
653,8886110.520507872
654,8886110.520507872
655,8886110.520507872
656,8886110.520507872
657,8886110.520507872
658,8886110.520507872
659,8886110.520507872
660,8886110.520507872
661,8886110.520507872
662,8886110.520507872
663,8886110.520507872
664,8886110.520507872
665,8886110.520507872
666,8886110.520507872
667,8886110.520507872
668,8886110.520507872
669,3269017.3724721107
670,8886110.520507872
671,8886110.520507872
672,8886110.520507872
673,8886110.520507872
674,8886110.520507872
675,8886110.520507872
676,8886110.520507872
677,8886110.520507872
678,8886110.520507872
679,8886110.520507872
680,8886110.520507872
681,8886110.520507872
682,8886110.520507872
683,3269017.3724721107
684,8886110.520507872
685,8886110.520507872
686,8886110.520507872
687,8886110.520507872
688,8886110.520507872
689,8886110.520507872
690,8886110.520507872
691,8886110.520507872
692,8886110.520507872
693,8886110.520507872
694,8886110.520507872
695,1202604.2841647768
696,8886110.520507872
697,8886110.520507872
698,8886110.520507872
699,8886110.520507872
700,8886110.520507872
701,8886110.520507872
702,8886110.520507872
703,8886110.520507872
704,8886110.520507872
705,8886110.520507872
706,8886110.520507872
707,8886110.520507872
708,8886110.520507872
709,8886110.520507872
710,8886110.520507872
711,8886110.520507872
712,8886110.520507872
713,8886110.520507872
714,8886110.520507872
715,8886110.520507872
716,8886110.520507872
717,8886110.520507872
718,8886110.520507872
719,8886110.520507872
720,8886110.520507872
721,8886110.520507872
722,8886110.520507872
723,8886110.520507872
724,8886110.520507872
725,8886110.520507872
726,8886110.520507872
727,8886110.520507872
728,8886110.520507872
729,8886110.520507872
730,8886110.520507872
731,3269017.3724721107
732,8886110.520507872
733,8886110.520507872
734,8886110.520507872
735,8886110.520507872
736,8886110.520507872
737,8886110.520507872
738,8886110.520507872
739,8886110.520507872
740,8886110.520507872
741,8886110.520507872
742,8886110.520507872
743,8886110.520507872
744,8886110.520507872
745,8886110.520507872
746,8886110.520507872
747,8886110.520507872
748,3269017.3724721107
749,8886110.520507872
750,8886110.520507872
751,8886110.520507872
752,8886110.520507872
753,8886110.520507872
754,8886110.520507872
755,8886110.520507872
756,8886110.520507872
757,8886110.520507872
758,8886110.520507872
759,8886110.520507872
760,8886110.520507872
761,8886110.520507872
762,8886110.520507872
763,8886110.520507872
764,8886110.520507872
765,8886110.520507872
766,8886110.520507872
767,8886110.520507872
768,8886110.520507872
769,8886110.520507872
770,8886110.520507872
771,8886110.520507872
772,8886110.520507872
773,8886110.520507872
774,8886110.520507872
775,8886110.520507872
776,8886110.520507872
777,8886110.520507872
778,3269017.3724721107
779,8886110.520507872
780,8886110.520507872
781,8886110.520507872
782,8886110.520507872
783,8886110.520507872
784,8886110.520507872
785,8886110.520507872
786,8886110.520507872
787,8886110.520507872
788,8886110.520507872
789,8886110.520507872
790,8886110.520507872
791,8886110.520507872
792,8886110.520507872
793,8886110.520507872
794,8886110.520507872
795,8886110.520507872
796,8886110.520507872
797,8886110.520507872
798,8886110.520507872
799,8886110.520507872
800,8886110.520507872
801,8886110.520507872
802,8886110.520507872
803,8886110.520507872
804,8886110.520507872
805,8886110.520507872
806,8886110.520507872
807,8886110.520507872
808,8886110.520507872
809,8886110.520507872
810,8886110.520507872
811,8886110.520507872
812,8886110.520507872
813,8886110.520507872
814,8886110.520507872
815,8886110.520507872
816,8886110.520507872
817,8886110.520507872
818,8886110.520507872
819,8886110.520507872
820,8886110.520507872
821,8886110.520507872
822,8886110.520507872
823,8886110.520507872
824,8886110.520507872
825,8886110.520507872
826,8886110.520507872
827,8886110.520507872
828,8886110.520507872
829,8886110.520507872
830,8886110.520507872
831,8886110.520507872
832,8886110.520507872
833,8886110.520507872
834,8886110.520507872
835,8886110.520507872
836,8886110.520507872
837,8886110.520507872
838,8886110.520507872
839,8886110.520507872
840,8886110.520507872
841,8886110.520507872
842,8886110.520507872
843,8886110.520507872
844,8886110.520507872
845,8886110.520507872
846,8886110.520507872
847,8886110.520507872
848,8886110.520507872
849,3269017.3724721107
850,8886110.520507872
851,8886110.520507872
852,8886110.520507872
853,8886110.520507872
854,8886110.520507872
855,8886110.520507872
856,8886110.520507872
857,3269017.3724721107
858,3269017.3724721107
859,8886110.520507872
860,8886110.520507872
861,8886110.520507872
862,8886110.520507872
863,8886110.520507872
864,8886110.520507872
865,8886110.520507872
866,8886110.520507872
867,8886110.520507872
868,8886110.520507872
869,8886110.520507872
870,8886110.520507872
871,8886110.520507872
872,8886110.520507872
873,8886110.520507872
874,8886110.520507872
875,8886110.520507872
876,8886110.520507872
877,8886110.520507872
878,8886110.520507872
879,8886110.520507872
880,8886110.520507872
881,8886110.520507872
882,8886110.520507872
883,8886110.520507872
884,8886110.520507872
885,8886110.520507872
886,8886110.520507872
887,8886110.520507872
888,8886110.520507872
889,8886110.520507872
890,8886110.520507872
891,8886110.520507872
892,8886110.520507872
893,8886110.520507872
894,8886110.520507872
895,8886110.520507872
896,8886110.520507872
897,8886110.520507872
898,8886110.520507872
899,8886110.520507872
900,8886110.520507872
901,8886110.520507872
902,8886110.520507872
903,8886110.520507872
904,8886110.520507872
905,8886110.520507872
906,8886110.520507872
907,8886110.520507872
908,8886110.520507872
909,8886110.520507872
910,8886110.520507872
911,8886110.520507872
912,8886110.520507872
913,8886110.520507872
914,8886110.520507872
915,8886110.520507872
916,8886110.520507872
917,8886110.520507872
918,8886110.520507872
919,8886110.520507872
920,8886110.520507872
921,8886110.520507872
922,8886110.520507872
923,3269017.3724721107
924,8886110.520507872
925,8886110.520507872
926,8886110.520507872
927,8886110.520507872
928,8886110.520507872
929,8886110.520507872
930,8886110.520507872
931,8886110.520507872
932,8886110.520507872
933,8886110.520507872
934,8886110.520507872
935,8886110.520507872
936,8886110.520507872
937,8886110.520507872
938,8886110.520507872
939,8886110.520507872
940,8886110.520507872
941,8886110.520507872
942,8886110.520507872
943,8886110.520507872
944,8886110.520507872
945,8886110.520507872
946,8886110.520507872
947,8886110.520507872
948,8886110.520507872
949,8886110.520507872
950,8886110.520507872
951,8886110.520507872
952,8886110.520507872
953,8886110.520507872
954,8886110.520507872
955,8886110.520507872
956,8886110.520507872
957,8886110.520507872
958,8886110.520507872
959,8886110.520507872
960,8886110.520507872
961,8886110.520507872
962,8886110.520507872
963,8886110.520507872
964,8886110.520507872
965,8886110.520507872
966,8886110.520507872
967,8886110.520507872
968,8886110.520507872
969,8886110.520507872
970,8886110.520507872
971,8886110.520507872
972,8886110.520507872
973,8886110.520507872
974,8886110.520507872
975,8886110.520507872
976,8886110.520507872
977,8886110.520507872
978,8886110.520507872
979,8886110.520507872
980,8886110.520507872
981,8886110.520507872
982,8886110.520507872
983,8886110.520507872
984,8886110.520507872
985,8886110.520507872
986,8886110.520507872
987,8886110.520507872
988,8886110.520507872
989,8886110.520507872
990,8886110.520507872
991,8886110.520507872
992,8886110.520507872
993,8886110.520507872
994,8886110.520507872
995,8886110.520507872
996,8886110.520507872
997,8886110.520507872
998,8886110.520507872
999,8886110.520507872
1000,8886110.520507872
1001,8886110.520507872
1002,8886110.520507872
1003,8886110.520507872
1004,8886110.520507872
1005,8886110.520507872
1006,8886110.520507872
1007,8886110.520507872
1008,8886110.520507872
1009,8886110.520507872
1010,8886110.520507872
1011,8886110.520507872
1012,8886110.520507872
1013,8886110.520507872
1014,8886110.520507872
1015,8886110.520507872
1016,8886110.520507872
1017,8886110.520507872
1018,8886110.520507872
1019,8886110.520507872
1020,8886110.520507872
1021,8886110.520507872
1022,8886110.520507872
1023,8886110.520507872
1024,8886110.520507872
1025,8886110.520507872
1026,8886110.520507872
1027,8886110.520507872
1028,8886110.520507872
1029,8886110.520507872
1030,8886110.520507872
1031,8886110.520507872
1032,8886110.520507872
1033,8886110.520507872
1034,8886110.520507872
1035,8886110.520507872
1036,8886110.520507872
1037,8886110.520507872
1038,8886110.520507872
1039,8886110.520507872
1040,8886110.520507872
1041,8886110.520507872
1042,8886110.520507872
1043,8886110.520507872
1044,8886110.520507872
1045,8886110.520507872
1046,8886110.520507872
1047,8886110.520507872
1048,8886110.520507872
1049,8886110.520507872
1050,8886110.520507872
1051,8886110.520507872
1052,8886110.520507872
1053,8886110.520507872
1054,8886110.520507872
1055,8886110.520507872
1056,8886110.520507872
1057,8886110.520507872
1058,8886110.520507872
1059,8886110.520507872
1060,8886110.520507872
1061,8886110.520507872
1062,8886110.520507872
1063,8886110.520507872
1064,8886110.520507872
1065,8886110.520507872
1066,8886110.520507872
1067,8886110.520507872
1068,8886110.520507872
1069,8886110.520507872
1070,8886110.520507872
1071,8886110.520507872
1072,8886110.520507872
1073,8886110.520507872
1074,8886110.520507872
1075,8886110.520507872
1076,8886110.520507872
1077,8886110.520507872
1078,8886110.520507872
1079,8886110.520507872
1080,8886110.520507872
1081,8886110.520507872
1082,8886110.520507872
1083,8886110.520507872
1084,8886110.520507872
1085,8886110.520507872
1086,8886110.520507872
1087,8886110.520507872
1088,8886110.520507872
1089,8886110.520507872
1090,8886110.520507872
1091,8886110.520507872
1092,8886110.520507872
1093,8886110.520507872
1094,8886110.520507872
1095,8886110.520507872
1096,8886110.520507872
1097,8886110.520507872
1098,8886110.520507872
1099,8886110.520507872
1100,8886110.520507872
1101,8886110.520507872
1102,8886110.520507872
1103,8886110.520507872
1104,8886110.520507872
1105,8886110.520507872
1106,8886110.520507872
1107,8886110.520507872
1108,8886110.520507872
1109,8886110.520507872
1110,8886110.520507872
1111,8886110.520507872
1112,8886110.520507872
1113,8886110.520507872
1114,8886110.520507872
1115,8886110.520507872
1116,8886110.520507872
1117,8886110.520507872
1118,8886110.520507872
1119,8886110.520507872
1120,8886110.520507872
1121,8886110.520507872
1122,8886110.520507872
1123,8886110.520507872
1124,8886110.520507872
1125,8886110.520507872
1126,8886110.520507872
1127,8886110.520507872
1128,8886110.520507872
1129,8886110.520507872
1130,8886110.520507872
1131,8886110.520507872
1132,8886110.520507872
1133,8886110.520507872
1134,8886110.520507872
1135,8886110.520507872
1136,8886110.520507872
1137,8886110.520507872
1138,8886110.520507872
1139,8886110.520507872
1140,8886110.520507872
1141,8886110.520507872
1142,8886110.520507872
1143,8886110.520507872
1144,8886110.520507872
1145,8886110.520507872
1146,8886110.520507872
1147,8886110.520507872
1148,8886110.520507872
1149,8886110.520507872
1150,8886110.520507872
1151,8886110.520507872
1152,8886110.520507872
1153,8886110.520507872
1154,8886110.520507872
1155,8886110.520507872
1156,8886110.520507872
1157,8886110.520507872
1158,8886110.520507872
1159,8886110.520507872
1160,8886110.520507872
1161,8886110.520507872
1162,8886110.520507872
1163,8886110.520507872
1164,8886110.520507872
1165,8886110.520507872
1166,8886110.520507872
1167,8886110.520507872
1168,8886110.520507872
1169,8886110.520507872
1170,8886110.520507872
1171,8886110.520507872
1172,8886110.520507872
1173,8886110.520507872
1174,8886110.520507872
1175,8886110.520507872
1176,8886110.520507872
1177,8886110.520507872
1178,8886110.520507872
1179,8886110.520507872
1180,8886110.520507872
1181,8886110.520507872
1182,8886110.520507872
1183,8886110.520507872
1184,8886110.520507872
1185,8886110.520507872
1186,8886110.520507872
1187,8886110.520507872
1188,8886110.520507872
1189,8886110.520507872
1190,8886110.520507872
1191,8886110.520507872
1192,8886110.520507872
1193,8886110.520507872
1194,8886110.520507872
1195,8886110.520507872
1196,8886110.520507872
1197,8886110.520507872
1198,8886110.520507872
1199,8886110.520507872
1200,8886110.520507872
1201,8886110.520507872
1202,8886110.520507872
1203,8886110.520507872
1204,8886110.520507872
1205,8886110.520507872
1206,8886110.520507872
1207,8886110.520507872
1208,8886110.520507872
1209,8886110.520507872
1210,8886110.520507872
1211,8886110.520507872
1212,8886110.520507872
1213,8886110.520507872
1214,8886110.520507872
1215,8886110.520507872
1216,8886110.520507872
1217,8886110.520507872
1218,8886110.520507872
1219,8886110.520507872
1220,8886110.520507872
1221,8886110.520507872
1222,8886110.520507872
1223,8886110.520507872
1224,8886110.520507872
1225,8886110.520507872
1226,8886110.520507872
1227,8886110.520507872
1228,8886110.520507872
1229,8886110.520507872
1230,8886110.520507872
1231,8886110.520507872
1232,8886110.520507872
1233,8886110.520507872
1234,8886110.520507872
1235,8886110.520507872
1236,8886110.520507872
1237,8886110.520507872
1238,8886110.520507872
1239,8886110.520507872
1240,8886110.520507872
1241,8886110.520507872
1242,8886110.520507872
1243,8886110.520507872
1244,8886110.520507872
1245,8886110.520507872
1246,8886110.520507872
1247,8886110.520507872
1248,8886110.520507872
1249,8886110.520507872
1250,8886110.520507872
1251,8886110.520507872
1252,8886110.520507872
1253,8886110.520507872
1254,8886110.520507872
1255,8886110.520507872
1256,8886110.520507872
1257,8886110.520507872
1258,8886110.520507872
1259,8886110.520507872
1260,8886110.520507872
1261,8886110.520507872
1262,8886110.520507872
1263,8886110.520507872
1264,8886110.520507872
1265,8886110.520507872
1266,8886110.520507872
1267,8886110.520507872
1268,8886110.520507872
1269,8886110.520507872
1270,8886110.520507872
1271,8886110.520507872
1272,8886110.520507872
1273,8886110.520507872
1274,8886110.520507872
1275,8886110.520507872
1276,8886110.520507872
1277,8886110.520507872
1278,8886110.520507872
1279,8886110.520507872
1280,8886110.520507872
1281,8886110.520507872
1282,8886110.520507872
1283,8886110.520507872
1284,8886110.520507872
1285,8886110.520507872
1286,8886110.520507872
1287,8886110.520507872
1288,8886110.520507872
1289,8886110.520507872
1290,8886110.520507872
1291,8886110.520507872
1292,8886110.520507872
1293,8886110.520507872
1294,8886110.520507872
1295,8886110.520507872
1296,8886110.520507872
1297,8886110.520507872
1298,8886110.520507872
1299,8886110.520507872
1300,8886110.520507872
1301,8886110.520507872
1302,8886110.520507872
1303,8886110.520507872
1304,8886110.520507872
1305,8886110.520507872
1306,8886110.520507872
1307,8886110.520507872
1308,8886110.520507872
1309,8886110.520507872
1310,8886110.520507872
1311,8886110.520507872
1312,8886110.520507872
1313,8886110.520507872
1314,8886110.520507872
1315,8886110.520507872
1316,8886110.520507872
1317,8886110.520507872
